idx,question,gold,pred,hit@1,hit@3,hit@5,hit@10,precision@1,precision@3,precision@5,precision@10,rr@1,rr@3,rr@5,rr@10,em,f1,rougeL,bleu,retriever,generator
2093,why do the british wear a red flower,commemorate their servicemen and women killed in all conflicts,to commemorate their servicemen and women killed in all conflicts,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,9.473.684.210.526.310,9.473.684.210.526.310,8.801.117.367.933.930,DPR,T5
2095,which team won most of the fifa world cup,Brazil,Brazil,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2098,who developed the great man theory of leadership,Scottish writer Thomas Carlyle,Thomas Carlyle,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,6.666.666.666.666.660,6.666.666.666.666.660,0.0,DPR,T5
2100,what is the function of the super vena cava,carries deoxygenated blood from the upper half of the body,carries deoxygenated blood,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.615.384.615.384.610,4.615.384.615.384.610,0.0,DPR,T5
2102,who is doing the half time super bowl,Justin Timberlake,Justin Timberlake,1,1,1,1,1.0,6.666.666.666.666.660,0.6,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2105,when did gareth southgate first play for england,1995,I don't know,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2110,what is the elevation of klamath falls oregon,"4,099 ft (1,249.4 m)",14179 feet,0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,125,0.0,0.0,0.0,0.0,DPR,T5
2111,when did phantom of the opera take place,in the 1890s,18th to 14th centuries,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2116,oriental bank of commerce is govt or private,public sector,private,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2117,who is kyles mom on y & r,Diane Jenkins (Maura West),Kris Jenner,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,3.333.333.333.333.330,3.333.333.333.333.330,3.333.333.333.333.330,0.0,0.0,0.0,0.0,DPR,T5
2129,what are the names of the two rovers currently exploring mars,MER-A Spirit,MER - A Spirit,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2137,who writes the script for big bang theory,Chuck Lorre,Steven Molaro,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2138,who plays tom riddle in the half blood prince,Frank Stephenson Dillane,Frank Stephenson Dillane,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2140,is pure gold an element or a compound,chemical element,I don't know,1,1,1,1,1.0,1.0,0.6,0.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2143,the doctrine of lapse was causes of which rebellion,Indian Rebellion of 1857,Adam and Eve,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2144,original singer of get your kicks on route 66,Nat King Cole,Roger Dean Miller,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2145,who played dumbledore in the goblet of fire,Michael Gambon,Michael Gambon,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,DPR,T5
2147,what agency was created to secure america from terrorist attacks,United States Department of Homeland Security (DHS),Department of Homeland Security,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,7.272.727.272.727.270,7.272.727.272.727.270,2.865.047.968.601.900,DPR,T5
2148,where in the bible is the story of ruth and naomi,The Book of Ruth,Book of Numbers,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,5.714.285.714.285.710,5.714.285.714.285.710,0.0,DPR,T5
2149,what country gave united states the statue of liberty,France,France,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2150,what part of the brain is memory affected by alcohol,hippocampus,hippocampal,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2152,who sang the song my heart will go on,Celine Dion,Celine Dion,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2153,relaying signals from the neuron to other cells is a function of the,thalamus,thalamus,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2156,where does black lightning tv show take place,Freeland,New York's Catskill Mountains,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2157,who killed peter on the tv show soap,Chester,Lord Voldemort,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2161,where did our lady of mount carmel appear,England,Mexico City,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2162,when did that 70's show first air,"August 23, 1998",1998,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,DPR,T5
2169,how many terms can a governor serve in oklahoma,two consecutive terms,Four years,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2176,where did jason voorhees get the hockey mask,from a victim,I don't know.,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2177,who is the first miss world in india,Reita Faria Powell,Reita Faria Powell,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2178,where was the first ice hockey game played,"at the Victoria Skating Rink in Montreal, Quebec, Canada",Victoria Skating Rink,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,DPR,T5
2181,what channel is the love station on sirius,channel 70,70,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,6.666.666.666.666.660,6.666.666.666.666.660,0.0,DPR,T5
2188,who does liam neeson play in star wars 1,Qui-Gon Jinn,Qui - Gon Jinn,1,1,1,1,1.0,3.333.333.333.333.330,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2192,when did the us leave japan after wwii,"April 28, 1952","September 2, 1945",0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,DPR,T5
2194,what is the name for the smell of rain,Petrichor,Petrichor,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2195,who invented the greater than and less than sign,Thomas Harriot,I don't know,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,DPR,T5
2205,who has scored the most goals for arsenal,Thierry Henry,I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2210,what was the deadliest tornado in the united states,the Tri-State Tornado,Oklahoma City bombing,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2215,who founded the first french colony in north america,Jacques Cartier,Sir Humphrey Gilbert,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2218,what are the types of alternative dispute resolution,negotiation,Arbitration /Li> Conciliation /Li> Conciliation /Li> Mediation /Li> Negotiation /Li> Collaborative law /Li> Conflict resolution /Li> Dispute resolution,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,10.526.315.789.473.600,10.526.315.789.473.600,0.0,DPR,T5
2219,who was the first draft pick in the 2018 nba,Deandre Ayton,Deandre Ayton,1,1,1,1,1.0,1.0,0.8,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2220,what is a box spring called in the uk,divan,divan,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2224,where does publishers clearing house get their funding,merchandise,I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2226,who plays louie in stuck in the middle,Nicolas Bechtel,I don't know,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2228,which structure in the urinary system carries urine to the bladder,ureters,ureters,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2229,when was the spca established in south africa,1872,20 May 1872,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,DPR,T5
2232,when did northern ireland become its own country,1921,1921,0,1,1,1,0.0,3.333.333.333.333.330,0.4,0.2,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,DPR,T5
2233,how many times has itay won the world cup,four,I don't know,1,1,1,1,1.0,6.666.666.666.666.660,0.6,0.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2235,who plays babita in taarak mehta ka ooltah chashmah,Munmun Dutta,I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2237,who is the minister of local government and housing,The Rt Hon. James Brokenshire,James Brokenshire,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,5.714.285.714.285.710,5.714.285.714.285.710,0.0,DPR,T5
2238,where did cypress hill get their name from,after a street in South Gate,I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2239,who plays brittany on young and the restless,Vanessa Lee Evigan,Vanessa Lee Evigan,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2243,tremors a cold day in hell filming location,in the Cape Town area,"Sparta, Illinois",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2249,who wanted to create a railroad from cape town to cairo,Cecil Rhodes,Cecil Rhodes,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2250,when did half pennies stop being legal tender,December 1984,1971,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2254,when was the first weather satellite launched into space,"February 17, 1959","January 3, 1999",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2255,what is the most popular music in cuba,Son,I don't know.,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2257,how long is the ferry from bainbridge to seattle,8.6 miles,8.6 miles,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,DPR,T5
2258,achievement of a cricketer out first ball for zero in both innings,a king pair,hat - trick,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2260,psych episode where shawn and juliet start dating,"""In Plain Fright"" (5.11)",I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2265,the galápagos islands are part of what country quizlet,the Republic of Ecuador,Ecuador,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.4,0.4,0.0,DPR,T5
2267,when did dancing with the stars start this season,"September 24, 2018","June 1, 2005",1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2270,who was the basketball player that died on the court,"Eric ""Hank"" Gathers",Eric Gathers,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.8,0.8,0.0,DPR,T5
2271,when was the first satellite put in space,"October 4, 1957",1969,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2279,who played mini-me in the austin power movies,Verne Jay Troyer,Verne Jay Troyer,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2284,the pollution of love canal in new york was caused by ____,massive dumping of toxic waste,Superfund cleanup operation,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2285,who is responsible for founding the american financial system,the Bank of the United States,Alexander Hamilton,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2286,who built the san diego de alcala mission,Spanish friar Junípero Serra,Franciscan,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2288,who won the fifa under 17 world cup 2017,England,England,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2292,what is the hottest temperature ever recorded in utah,117 °F / 47 °C,95 ° C,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333.333.333.333.330,0.0,DPR,T5
2296,who sings the 4 song on sesame street,Feist,Bobby Vee and The Strangers,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2298,who is the highest goal scorer for real madrid,Cristiano Ronaldo,I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2299,what's the name of the little rascals dog,Pete the Pup,Pete the Pup,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2307,when did nigeria launched its first satellite nigeriasat-1,27 September 2003,22 October 2008,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2308,when did the medieval times start and finish,5th to the 15th century,5th to the 15th century,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DPR,T5
2315,where are the withers located on a horse,the ridge between the shoulder blades,between the shoulder blades,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.8,0.8,6.065.306.597.126.330,DPR,T5
2323,when did lean wit it rock wit it come out,"January 17, 2006","January 17, 2006 ( 2006 - 01 - 17 ) /Td> /Tr> Tr> Tr> Th colspan=""2""> /Tr> /Tr> Th cols",0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,3.333.333.333.333.330,3.333.333.333.333.330,3.333.333.333.333.330,0.0,0.3,0.3,6.418.919.953.889.850,DPR,T5
2324,brightest star in the constellation lyra dan word,Vega,I don't know,0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,16.666.666.666.666.600,0.0,0.0,0.0,0.0,DPR,T5
2329,who did auburn lose to in football this year,Oklahoma,Georgia,0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,14.285.714.285.714.200,0.0,0.0,0.0,0.0,DPR,T5
2333,who has the longest win streak in mma,Anderson Silva,I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2335,mercedes benz a class front or rear wheel drive,front wheel drive,I don't know,0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,125,0.0,0.0,0.0,0.0,DPR,T5
2336,who are the candidates running for governor of maine,Shawn Moody,Paul LePage,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2337,who sings i can't fight this feeling,REO Speedwagon,Aerosmith,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2341,what's the highest elevation in new mexico,Wheeler Peak,Wheeler Peak,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2342,when did the vikings first reach the shores of britain,793,c. 1000,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2348,what is made up of charged particles that continually escape from the corona,solar wind,solar wind,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2349,who is the winner of supper dancer 2018,Bishal Sharma,Bishal Sharma,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,DPR,T5
2350,advantages of drying as a method of food preservation,"inhibits the growth of bacteria, yeasts, and mold","Drying inhibits the growth of bacteria, yeasts, and mold through the removal of water",1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,7.272.727.272.727.270,7.272.727.272.727.270,5.828.233.954.152.650,DPR,T5
2351,what uses the energy found within a proton gradient to drive the synthesis of atp,oxidative phosphorylation or photophosphorylation,oxidative phosphorylation or photophosphorylation,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,DPR,T5
2355,who are the characters in green eggs and ham,Sam-I-am,Sam - I - am and the first - person narrator,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,0.0,5.454.545.454.545.450,5.454.545.454.545.450,0.0,DPR,T5
2358,which waterway connects the mediterranean sea with red sea,Suez Canal,Suez Canal,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2359,when did typhoon haiyan hit the philippines 2013,At 2040 UTC on November 7,November 3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,DPR,T5
2361,who are the current justices of the u.s. supreme court,John Roberts,John Roberts,0,1,1,1,0.0,3.333.333.333.333.330,0.4,0.7,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,DPR,T5
2363,how many seasons is there in the originals,5,I don't know,0,1,1,1,0.0,3.333.333.333.333.330,0.6,0.5,0.0,3.333.333.333.333.330,3.333.333.333.333.330,3.333.333.333.333.330,0.0,0.0,0.0,0.0,DPR,T5
2366,in the first century c.e. much of europe north africa and the middle east were under the rule of the,Roman Empire,Umayyad Caliphate,0,1,1,1,0.0,6.666.666.666.666.660,0.8,0.6,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,DPR,T5
2369,when did the allies break out of normandy,25–31 July 1944,10 June 1940,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2376,when did pubg mobile come out in china,"February 9, 2018",I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2377,is leeds in the north west or north east,north-northwest of London,north west,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333.333.333.333.330,3.333.333.333.333.330,0.0,DPR,T5
2379,when does frank become president in house of cards,Chapter 26,"January 20, 2017",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2382,what is the name of current indian president,Ram Nath Kovind,Ram Nath Kovind,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2384,where is late night with stephen colbert filmed,Ed Sullivan Theater in New York City,Chicago,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2387,who plays han solo in the new star wars movie,Alden Ehrenreich,Alden Ehrenreich,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2388,acids are ionic compounds that relate to which element,water,nitrogenous,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2390,when was the first gun law passed in the us,in 1813,18th United States Congress,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2393,when does call of duty blackops 4 come out,"October 12, 2018","October 12, 2018",1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DPR,T5
2396,who is the author of al capone does my shirts,Gennifer Choldenko,Gennifer Choldenko,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2397,what is the correct order of the chronicles of narnia movies,"The Lion, the Witch and the Wardrobe",I don't know,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2399,what do you call a pyramid with a triangular base,a tetrahedron,polyhedron,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2404,who was the shrew in taming ofthe shrew,Katherina,Petruchio,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2405,when is opening day for the nba 2017,"October 17, 2017",April 15,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2408,who won men's college basketball last year,North Carolina,Villanova Wildcats,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2410,where does the show the office take place,"Scranton, Pennsylvania","Scranton, Pennsylvania branch of the fictitious Dunder Mifflin Paper Company",1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,33.333.333.333.333.300,33.333.333.333.333.300,0.0,DPR,T5
2411,who is the current president commission of ecowas,Marcel Alain de Souza,Ram Nath Kovind,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2412,when did the united states leave the philippines,"July 4, 1946",1960,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2417,who had cameo roles in mamma mia here we go again,Björn Ulvaeus,Will Ferrell,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2419,when was the last time someone lived in biltmore house,1956,I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2423,when did the first tim hortons open in the usa,1981,I don't know.,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2425,what season did george die on grey's anatomy,fifth season,eighth,0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,125,0.0,0.0,0.0,0.0,DPR,T5
2431,who views crime as a desire for success when the legitimate means to achieve it are limited,Robert K. Merton,I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2433,who said sun is the center of the solar system,Aristarchus of Samos,Aristarchus of Samos,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2434,what are the fox and the hounds names,red fox named Tod,Tod,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.4,0.4,0.0,DPR,T5
2435,what is the weather like in the eye of a hurricane,mostly calm,mostly calm,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2436,when does new season of blind spot start,"October 27, 2017",February 2016,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2459,who appointed the current members of the supreme court,Donald Trump,the president,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2460,when does the diary of a wimpy kid the getaway come out,"November 7, 2017",November 7,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.8,0.8,0.0,DPR,T5
2463,who has a grammy oscar tony and emmy,Richard Rodgers,I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2468,when does pam come back to the office,"in ""Jury Duty""",The Farm,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2469,who plays mabel's voice on gravity falls,Kristen Joy Schaal,Kristen Joy Schaal,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2472,who was defeated in the battle of yorktown,British Army,British,0,1,1,1,0.0,6.666.666.666.666.660,0.4,0.2,0.0,0.5,0.5,0.5,0.0,6.666.666.666.666.660,6.666.666.666.666.660,0.0,DPR,T5
2475,when did countrywide merge with bank of america,2008,2008,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2478,hawaii is in the center of the ring of fire and is caused by,plate tectonics,I don't know,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2479,when was the last time england went to a world cup final,1966,I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
